"CURRICULUM_STEP_NO","QUESTION","MEANING","ANSWER","DISTRACTOR_1","DISTRACTOR_2","DISTRACTOR_3","DISTRACTOR_4"
25,when,언제,"1",언제,"어디, 어디에","어떻게, 얼마나",누구
22,pads,보호대들,"3",아빠,조종사,보호대들,암탉
22,uncle,"삼촌, 이모부","1","삼촌, 이모부",할아버지,남동생,아빠
22,trash,쓰레기,"2",언덕,쓰레기,깡통,먹이
22,legs,다리들,"3",손가락,허리,다리들,뇌
22,throw,던지다,"4",타다,뛰어오르다,차다,던지다
22,clue,단서,"4",풀,질서,교실,단서
22,third,세 번째의,"3",첫 번째의,두 번째의,세 번째의,네 번째의
22,mailman,집배원,"2",교사,집배원,의사,수의사
22,scarf,스카프,"4",바지,치마,장갑,스카프
22,sleep,잠자다,"1",잠자다,짖다,긁다,먹이다
23,mom,엄마,"3",아빠,누나,엄마,동생
25,pleased,"기쁜, 만족스러운","2",친절한,"기쁜, 만족스러운",놀란,끔찍한
25,wait,기다리다,"1",기다리다,잘하다,"(값, 비용이) 들다",~하게 들리다
31,한 스푼[숟가락],spoonful,"4",a bowl of,figure, a cup of,spoonful
28,elementary,초급의,"3",중급의,왼쪽의,초급의,최고의
28,study,공부하다,"4",감사하다,좋아하다,응원하다,공부하다
28,classmate,반 친구,"4",모두,둘 다,부모님,반 친구
28,place,장소,"1",장소,대본,장식,회장
28,also,또한,"1",또한,조금,이미,많이
28,유치원,preschool,"2",middle school,preschool,university,high school
28,곧은,straight,"2",same,straight,wonderful,famous
29,눈꺼풀,eyelid,"2",eye,eyelid,hair,finger
29,"가까운, 친한",close,"4",true,tall,pretty,close
28,float,(물에) 뜨다,"4",돌리다,움직이다,소리치다,(물에) 뜨다
28,scale,비늘,"3",생선,꼬리,비늘,먹이
28,avoid,피하다,"4",내리다,던지다,화내다,피하다
28,sometimes,때때로,"3",항상,종종,때때로,"보통, 대개"
28,instrument,악기,"1",악기,교복,고래,양초
28,get on,~을 타다,"4",~을 돌보다,~을 접다,~을 찾다,~을 타다
28,고슴도치,hedgehog,"4",deer,tigher,lion,hedgehog
29,용의자,suspect,"2",lawyer,suspect,pilot,doctor
29,~을 찾다,look for,"1",look for,live in,throw away,believe in
29,따라가다,follow,"1",follow,raise,protect,listen
29,바위,rock,"3",rose,vase,rock,mirror
29,더듬이,antenna,"2",horn,antenna,submarine,hunter
29,건너다,cross,"3",climb,make,cross,touch
29,피하다,avoid,"4",keep,throw,begin,avoid
28,의미하다,mean,"4",come,take,paint,mean
29,health,건강,"2","치료, 처치",건강,병문안,주사
29,cloud,구름,"3",빗방울,햇살,구름,번개
28,nearby,가까이,"4",멀리,바다 건너,지하,가까이
28,volume,음량,"1",음량,잡지,장소,정보
29,borrow,빌리다,"3",타다,가르치다,빌리다,붐비다
28,wooden,나무로 된,"3",쇠로 된,천으로 된,나무로 된,유리도 된
32,tear.,찢다,"2",철,찢다,탄소,튕기다
29,매운,spicy,"2",salty,spicy,sweet,sour
29,"젓다, 섞다",stir,"1",stir,chop,boil,bake
29,(물을) 빼내다,drain,"3",cool,add,drain,mix
29,pleasure,기쁨,"2",슬픔,기쁨,감사,충고
29,miss,그리워하다,"4",돌아오다,버리다,희망하다,그리워하다
28,miss,그리워하다,"4",돌아오다,버리다,희망하다,그리워하다
29,postcard,엽서,"2",우표,엽서,편지,신용카드
29,professional,전문적인,"4",환상적인,가장 좋아하는,사실적인,전문적인
29,homeless,노숙자의,"3",남겨진,재난의,노숙자의,피해 받은
29,엽서,postcard,"2",stamp,postcard,letter,package
29,전문적인,professional,"4",upset,favorite,actual,professional
28,완료하다,complete,"4",bring,become,visit,complete
29,교육,education,"1",education,aspect,future,happiness
29,noodle,국수,"4",국물,요리,반죽,국수
29,skeleton,뼈대,"3",척추,화석,뼈대,두개골
28,interesting,흥미로운,"1",흥미로운,무서운,지루한,어색한
29,soothing,달래는,"1",달래는,당혹스러운,격려하는,완전한
29,anxious,불안해 하는,"2",차분한,불안해 하는,갖고 싶은,~할 것 같은
28,disturbed,매우 불안해 하는,"1",매우 불안해 하는,느긋한,피곤한,달래는
29,focused,집중한,"3",차분한,불안해 하는,집중한,느긋한
29,fishing line,낚싯줄,"2",곡선,낚싯줄,결승선,마감 시한
29,cube,정육면체,"3",원기둥,정사면체,정육면체,정사각형
29,tie,묶다,"1",묶다,풀다,꼬다,차
29,주장하다,claim,"2",speak,claim,include,come
29,동의하다,agree,"3",push,miss,agree,appear
28,치료하다,cure,"2",core,cure,cone,corn
29,~에 영향을 미치다,affect,"4",fact,clear,mention,affect
29,기울다,lean,"1",lean,lead,clean,jean
28,기울다,lean,"1",lean,lead,clean,jean
29,차분한,calm,"1",calm,wrong,call,brave
29,집중한,focused,"3",interesting,complete,focused,different
28,집중한,focused,"3",interesting,complete,focused,different
28,묶다,tie,"2",tide,tie,tip,cover
29,압력,pressure,"4",pleasure,close,memory,pressure
29,different,다른,"3",묘사하는,맵시있는,다른,어려운
29,region,"지방, 지역","4",종교,존경,기운,"지방, 지역"
28,square,정사각형 모양의,"1",정사각형 모양의,고통스러운,심사숙소하는,합리적인
29,costume,의상,"3",판단,관습,의상,재판관
29,board,널빤지,"3",소매,줄무늬,널빤지,주머니
28,modern,"현대의, 근대의","3",끔찍한,깨끗한,"현대의, 근대의",편리한
29,seafood,해산물,"3",만화책,돌고래,해산물,요리법
29,straight,곧은,"2",같은,곧은,훌륭한,구부러진
29,반 친구,classmate,"4",everyone,both,parents,classmate
29,유명한,famous,"2",enough,famous,excited,tired
29,장소,place,"1",place,actor,music,time
29,late,늦은,"4",빠른,낮은,높은,늦은
28,parrot,앵무새,"2",비둘기,앵무새,참새,독수리
28,연습하다,practice,"2",call,practice,write,stop
28,조언,tip,"1",tip,toy,glove,mask
28,구름,cloud,"3",sun,rain,cloud,snow
29,"천, 직물",fabric,"2",jacket,fabric,skirt,coat
29,빌리다,borrow,"3",need,learn,borrow,drive
29,박물관,museum,"1",museum,gallery,theater,gym
29,받아들이다,accept,"1",accept,want,finish,decide
28,앵무새,parrot,"2",pigeon,parrot,kitten,puppy
28,show,전시,"1",전시,백화점,수영장,모퉁이
28,bakery,빵집,"4",식당,우체국,시청,빵집
29,moment,"잠깐, 잠시","3",복도,주소,"잠깐, 잠시","물건, 물품"
29,weep,흐느끼다,"2",건너다,흐느끼다,설명하다,따르다
28,view,관점,"4",표현,분해,자연,관점
28,compose,작곡하다,"3",지휘하다,참석하다,작곡하다,경연하다
29,aspect,측면,"4",상징,선물,독,측면
28,through,~을 통해,"4",생각,감사,~마다,~을 통해
29,~을 더 좋아하다,prefer,"3",spin,remember,prefer,turn
29,weekend,주말,"4",주중에,마지막,여름 휴가,주말
28,violent,격렬한,"4",바이올린 연주가,엄청나게 큰,생생한,격렬한
28,official,공무원,"4",공개적으로,책임,사무실,공무원
29,estimate,추산하다,"1",추산하다,친구가 되다,설립하다,평가하다
29,가장 나이가 많은,eldest,"2",youngest,eldest,fastest,best
28,국수,noodle,"1",noodle,food,flower,bread
28,위로하다,comfort,"3",rescue,travel,comfort,blow
28,지혜,wisdom,"4",rain,sink,courage,wisdom
28,긍정적으로,positively,"1",positively,actually,totally,carefully
28,shuttlecock,(배드민턴의) 셔틀콕,"4",거래,계약,다양한,(배드민턴의) 셔틀콕
29,ground,"지면, 땅","2",연락,"지면, 땅",상인,변신
28,ground,"지면, 땅","2",연락,"지면, 땅",상인,변신
29,"지방, 지역",region,"2",origin,region,neighbor,hometown
28,국제적인,international,"1",international,individual,nation,identity
28,"개최되다, 일어나다",take place,"3",look for,take care,take place,put on
28,관중,spectator,"2",space,spectator,performance,community
28,환호하다,cheer,"2",silent,cheer,agree,roast
28,널빤지,board,"4",cheese,hill,meaning,board
29,(배드민턴의) 셔틀콕,shuttlecock,"4",ball,racket,stick,shuttlecock
28,(배드민턴의) 셔틀콕,shuttlecock,"4",ball,racket,stick,shuttlecock
29,"지면, 땅",ground,"2",sky,ground,forest,wind
29,무술가,martial artist,"1",martial artist,engineer,dancer,technician
29,another,"또 하나의, 하나 더","3",견디다,의사소통하다,"또 하나의, 하나 더",언급하다
28,tropical,열대의,"2",달콤한,열대의,건강한,바람직한
29,unusual,흔치 않은,"3",조용한,매끄러운,흔치 않은,시끄러운
29,disposable,일회용의,"2",행복,일회용의,균형,혜택
28,존중하다,honor,"4",celebrate,invite,visit,honor
29,(바닥에 있는 것을) 줍다,pick up,"4",hold on,get on,wake up,pick up
28,단체,party,"2",light,party,picture,plastic
29,흔치 않은,unusual,"1",unusual,general,useful,traditional
28,흔치 않은,unusual,"1",unusual,general,useful,traditional
28,젓가락,chopsticks,"1",chopsticks,spoon,fork,bowl
28,갈아타다,transfer,"2",guess,transfer,decide,translate
29,"잠깐, 잠시",moment,"3",example,address,moment,fiction
28,현실적인,real,"1",real,long,sweet,wrong
28,"물건, 물품",object,"2",vase,object,lamp,backpack
28,작곡하다,compose,"3",complete,attend,compose,compete
29,개선하다,refine,"1",refine,create,occur,send
28,~을 통해,through,"4",thought,between,beside,through
29,order,"주문, 주문하다","1","주문, 주문하다","지불, 지불하다","사용, 사용하다","식사, 식사하다"
28,wonderful,훌륭한,"4",환상적인,부족한,궁금한,훌륭한
28,else,또 다른,"3",같은,없는,또 다른,다 팔린
28,fantastic,환상적인,"3",끔찍한,믿을 수 없는,환상적인,가장 좋아하는
29,hardly,거의 ~아니다,"3",가끔,대부분,거의 ~아니다,절대 ~아니다
29,effort,노력,"1",노력,효과,시도,도전
29,decide,결정하다,"3",말하다,권하다,결정하다,요청하다
28,decide,결정하다,"3",말하다,권하다,결정하다,요청하다
29,prepare,준비하다,"2",보호하다,준비하다,주장하다,어울리다
28,stir,"젓다, 섞다","1","젓다, 섞다",볶다,끓이다,굽다
28,drain,(물을) 빼내다,"3",식히다,더하다,(물을) 빼내다,섞다
28,extra,추가의,"1",추가의,모든,중요한,필수의
29,지불하다,pay,"3",cook,hide,pay,require
29,배고픈,hungry,"2",happy,hungry,thirsty,tired
29,거의 ~아니다,hardly,"3",often,mostly,hardly,never
29,노력,effort,"1",effort,effect,result,challenge
29,실제로,actually,"3",widely,lively,actually,hardly
28,반대,opposite,"3",late,offer,opposite,outside
29,국제 공항,international airport,"1",international airport,international harbor,flight attendance,Internet
29,완전히 파괴하다,devastate,"2",renew,devastate,visit,watch
29,극도로,extremely,"2",easily,extremely,usually,largely
28,공무원,official,"2",injury,official,helicopter,death
28,throat,목구멍,"4",숭어,~을 통하여,위협,목구멍
28,skip,거르다,"4",유지하다,기억하다,스키 타다,거르다
29,healthy,건강한,"2",건장한,건강한,운동을 좋아하는,운동을 많이 하는
29,result,결과,"3",상담,진료,결과,수술
29,breath,숨,"1",숨,힘,숨을 쉬다,힘이 세다
28,stretch,당김,"2",힘,당김,끌림,밑그림
29,roll up,말아 올리다,"1",말아 올리다,굴리다,돌아가다,역할을 맡다
29,숨을 쉬다,breathe,"1",breathe,rest,feel,sleep
29,몸 건강해,take care,"4",medicine,get along,welcome,take care
29,"(신문, 잡지) 한 부",copy,"3",coffee,letter,copy,computer
28,체육,physical education,"1",physical education,politic education,social education,music education
28,흔히,commonly,"1",commonly,special,particularly,currently
29,집중,concentration,"2",survey,concentration,concert,transportation
28,숨,breath,"2",tear,breath,bread,stretching
29,내리다,lower,"1",lower,include,put,pull
28,널빤지,plank,"2",triangle,plank,blank,drink
29,놓다,place,"1",place,planet,bend,reach
28,놓다,place,"1",place,planet,bend,reach
29,~ 대신에,instead of,"1",instead of,for example,in conclusion,give up
29,일회용의,disposable,"3",available,terrible,disposable,wandering
28,오염시키다,pollute,"2",imagine,pollute,break,research
28,"막대한, 거대한",huge,"3",brave,anxious,huge,tiny
29,show ~ around,둘러보도록 안내하다,"2",인사하다,둘러보도록 안내하다,과시하다,염원하다
29,parliament,"의회, 국회","3",왕관,정찬,"의회, 국회",검도
29,law,"법, 법률","1","법, 법률",배구,국회의원,낮은
29,million,"100만","1","100만",우유,과거,수집
29,hang up,전화를 끊다,"2",버리다,전화를 끊다,기다리다,없애다
28,hang up,전화를 끊다,"2",버리다,전화를 끊다,기다리다,없애다
29,grill,(불에) 굽다,"3",세탁기,냉장고,(불에) 굽다,치킨
25,volunteer,자원봉사를 하다,"1",자원봉사를 하다,청소하다,명령하다,발전하다
25,rude,"무례한, 예의 없는","2",규칙,"무례한, 예의 없는",길,공손한
25,intestine,"장, 창자","1","장, 창자",심장,뇌,폐
25,fin,지느러미,"4",아가미,비늘,뼈,지느러미
25,bone,뼈,"3",아가미,비늘,뼈,지느러미
25,divide,나누다,"3",더하다,빼다,나누다,곱하다
25,equal,수량 등이 같은,"1",수량 등이 같은,"반, 절반","4분의 1","합계, 총합"
25,sections,"(나뉜) 부분들, 구역들","4",조직,보호,일치,"(나뉜) 부분, 구역들"
29,charm,매혹하다,"2",고통스럽다,매혹하다,수확하다,달리다
28,daily,매일 일어나는,"3",격주의,한달의,매일 일어나는,일주일의
29,왕관,crown,"2",place,crown,vacation,cruise
29,전화를 끊다,hang up,"3",show up,pull over,hang up,answer
28,전화를 끊다,hang up,"3",show up,pull over,hang up,answer
28,연어,salmon,"3",oyster,flower,salmon,seashell
29,~을 더 좋아하다,prefer,"3",pick,hold,prefer,wait
29,광고,ad,"2",drama,ad,singer,dance
29,세계적으로 유명한,world-famous,"2",fashionable,world-famous,social,rich
25,coin,동전,"1",동전,추운,바구니,중심부
25,roof,지붕,"1",지붕,줄,잎사귀,기둥
24,seventh,일곱 번째의,"3",다섯 번째의,여섯 번째의,일곱 번째의,여덟 번째의
25,damage,"손상, 훼손","2",관리,"손상, 훼손",무대,치료
25,play,연극,"1",연극,쟁반,낭비,공부
25,damage,"손상, 훼손","4",무대,관리,치료,"손상, 훼손"
25,travel,여행하다,"1",여행하다,문제를 일으키다,손상시키다,회전하다
25,travel,여행하다,"2",문제를 일으키다,여행하다,손상시키다,회전하다
25,rude,"무례한, 예의 없는","2",길,"무례한, 예의 없는",공손한,규칙
23,teeth,이,"1",이,눈,귀,코
23,hair,머리카락,"3",치아,손가락,머리카락,손톱
23,small,작은,"1",작은,비슷한,거대한,큰
23,ten,열 개의,"1",열 개의,두 개의,세 개의,네 개의
23,son,아들,"4",딸,조카,동생,아들
25,crowded,붐비는 ,"3",정체되는,한산한,붐비는,사람이 적은
25,stem,식물의 줄기,"1",식물의 줄기,나무의 몸통,식물의 뿌리,나뭇가지들
25,sunlight,햇빛,"4",전구,바닷물,밝은,햇빛
25,connect,"연결하다, 이어지다","4",계산하다,조절하다,취소하다,"연결하다, 이어지다"
25,responsible,책임감 있는,"3",조심성 있는,성미가 급한,책임감 있는,유용한
25,analyze,분석하다,"2",비교하다,분석하다,참여하다,포기하다
25,percentage,"백분율, 퍼센트","3",감소하다,증가하다,"백분율, 퍼센트",유지하다
25,data,"자료, 정보","1","자료, 정보",날짜,새벽,위성
25,pie graph,파이 그래프,"2",막대 그래프,파이 그래프,띠 그래프,선 그래프
25,pitch,음의 높이,"2","박자, 템포",음의 높이,흐름,리듬
